id_transaccion,fecha,id_socio,nombre_cliente,sucursal,categoria_servicio,tipo_membresia,monto_ingreso,costo_adquisicion_cac,duracion_meses_socio,estado_socio,asistencias_mes,nps_satisfaccion
TRX-RD-9880,2025-11-04,037-1003202-4,"Gabriel Díaz Martínez","Santo Domingo Este (Zona Oriental)","Membresías","Básica",1690.00,1256.00,8,Activo,7,9
TRX-RD-9952,2025-11-04,011-2784457-7,"Kelvin Jiménez Gómez","Santiago (Los Jardines)","Membresías","Básica",1690.00,1191.00,17,Activo,15,8
TRX-RD-9975,2025-11-04,001-7706644-6,"Joan Marte Santana","Santo Domingo Este (Zona Oriental)","Personal Trainer","Básica",1501.00,1596.00,11,Activo,13,9
TRX-RD-9978,2025-11-04,011-8674698-6,"Ramón Reyes Paulino","Santo Domingo (Piantini)","Membresías","Premium",2690.00,1433.00,11,Activo,9,8
TRX-RD-9412,2025-11-05,011-5108527-9,"Yudelka Morales Castillo","Santiago (Los Jardines)","Membresías","Premium",2690.00,1676.00,10,Cancelado,10,7
TRX-RD-9445,2025-11-05,097-6534532-8,"Yamilka Sánchez Jiménez","Santo Domingo (Piantini)","Membresías","Premium",2690.00,1448.00,9,Activo,12,8
TRX-RD-9477,2025-11-05,097-4814056-4,"Alejandro Cruz Díaz","Punta Cana (Bávaro)","Personal Trainer","VIP",1625.00,2397.00,15,Activo,12,9
TRX-RD-9489,2025-11-05,031-1874374-3,"Gabriel Martínez Pérez","Santo Domingo Este (Zona Oriental)","Membresías","Básica",1690.00,1181.00,8,Activo,5,7
TRX-RD-9529,2025-11-05,001-0584045-8,"Johanny Paulino Sánchez","Santo Domingo (Piantini)","Clases Guiadas","Premium",784.00,1818.00,12,Activo,13,8
TRX-RD-9531,2025-11-05,037-8528078-9,"Carmen Rodríguez Vásquez","Santo Domingo Este (Zona Oriental)","Personal Trainer","Básica",1889.00,1505.00,8,Activo,7,8
TRX-RD-9544,2025-11-05,037-8163497-1,"Carolina Marte Reyes","Santo Domingo (Piantini)","Tienda Deportiva","VIP",1849.00,2270.00,10,Activo,9,8
TRX-RD-9579,2025-11-05,031-8363385-2,"Nicole Reyes Vásquez","Santiago (Los Jardines)","Personal Trainer","Básica",1422.00,1343.00,14,Activo,6,8
TRX-RD-9589,2025-11-05,097-0213742-4,"Kelvin Castillo Díaz","Santiago (Los Jardines)","Membresías","Básica",1690.00,1434.00,14,Activo,10,9
TRX-RD-9603,2025-11-05,002-0478549-7,"Luis Guzmán Díaz","Santo Domingo Este (Zona Oriental)","Membresías","VIP",4890.00,2524.00,10,Activo,13,7
TRX-RD-9607,2025-11-05,037-6310867-1,"Carlos Gómez Gómez","Santo Domingo Este (Zona Oriental)","Membresías","Básica",1690.00,1314.00,8,Cancelado,10,7
TRX-RD-9608,2025-11-05,037-6310867-1,"Carlos Gómez Gómez","Santo Domingo Este (Zona Oriental)","Clases Guiadas","Básica",1160.00,1314.00,8,Cancelado,10,7
TRX-RD-9653,2025-11-05,031-8068577-2,"Francisco Ventura Martínez","Santo Domingo (Piantini)","Membresías","Premium",2690.00,1788.00,11,Activo,7,8
TRX-RD-9680,2025-11-05,097-9613201-8,"Johanny Marte Castillo","Santo Domingo Este (Zona Oriental)","Membresías","Básica",1690.00,954.00,14,Activo,11,8
TRX-RD-9685,2025-11-05,002-0728408-4,"Juan Vásquez Castillo","Santo Domingo Este (Zona Oriental)","Membresías","Básica",1690.00,1460.00,12,Activo,11,9
TRX-RD-9704,2025-11-05,001-6862823-8,"Kelvin Vásquez Pérez","Santo Domingo (Piantini)","Clases Guiadas","Básica",967.00,1068.00,12,Activo,10,9
TRX-RD-9725,2025-11-05,402-5491149-4,"Francisco Rodríguez Sánchez","Santo Domingo Este (Zona Oriental)","Membresías","Básica",1690.00,1206.00,16,Activo,16,8
TRX-RD-9757,2025-11-05,002-3335454-7,"Manuel Rodríguez Reyes","Santo Domingo Este (Zona Oriental)","Clases Guiadas","Básica",912.00,1007.00,10,Activo,9,8
TRX-RD-9787,2025-11-05,001-4225018-2,"Rafael Gómez Díaz","Santiago (Los Jardines)","Membresías","Básica",1690.00,1301.00,13,Activo,11,8
TRX-RD-9822,2025-11-05,031-3993669-8,"Carolina Vásquez Pérez","Punta Cana (Bávaro)","Clases Guiadas","Premium",890.00,1428.00,8,Activo,10,10
TRX-RD-9886,2025-11-05,031-0627540-1,"María Morales Guzmán","Punta Cana (Bávaro)","Clases Guiadas","Básica",1310.00,1201.00,14,Activo,7,8
TRX-RD-9925,2025-11-05,001-9581794-5,"Carlos Sánchez Martínez","Puerto Plata Club","Membresías","VIP",4890.00,2196.00,12,Activo,11,8
TRX-RD-9930,2025-11-05,011-6743865-2,"María Rosario Cruz","Puerto Plata Club","Membresías","Premium",2690.00,1561.00,10,Activo,13,9
TRX-RD-9965,2025-11-05,402-5039105-5,"María Díaz Santana","Puerto Plata Club","Personal Trainer","Básica",1770.00,1209.00,10,Activo,6,9
TRX-RD-9320,2025-11-06,402-7362251-0,"Francisco Santana Reyes","Santiago (Los Jardines)","Membresías","Básica",1690.00,1325.00,13,Activo,8,9
TRX-RD-9378,2025-11-06,002-6149066-8,"Carolina Jiménez Jiménez","Santo Domingo (Piantini)","Personal Trainer","Básica",1928.00,1195.00,10,Activo,14,7
TRX-RD-9446,2025-11-06,037-2913086-8,"Luisa Rodríguez Guzmán","Santo Domingo (Piantini)","Membresías","Básica",1690.00,1150.00,7,Activo,16,8
TRX-RD-9450,2025-11-06,002-4743620-7,"Stephanie Pérez Pérez","Santo Domingo (Piantini)","Tienda Deportiva","Básica",1112.00,1141.00,14,Activo,10,8
TRX-RD-9488,2025-11-06,037-6831363-1,"José Santana Díaz","Santiago (Los Jardines)","Membresías","Básica",1690.00,1317.00,9,Activo,12,7
TRX-RD-9493,2025-11-06,031-0526398-6,"Miguel Gómez Vásquez","Santo Domingo (Piantini)","Membresías","Básica",1690.00,1281.00,11,Activo,12,9
TRX-RD-9506,2025-11-06,002-6232200-1,"Yamilka Pérez Gómez","Santo Domingo (Piantini)","Membresías","Premium",2690.00,1347.00,16,Activo,5,10
TRX-RD-9508,2025-11-06,011-5946538-2,"Carmen Díaz Guzmán","Santo Domingo Este (Zona Oriental)","Membresías","Básica",1690.00,1308.00,9,Activo,11,7
TRX-RD-9588,2025-11-06,001-0419364-4,"Ramón Jiménez Santana","Santo Domingo (Piantini)","Membresías","Básica",1690.00,1238.00,12,Activo,10,8
TRX-RD-9610,2025-11-06,002-6118565-6,"Pedro Guzmán Paulino","Punta Cana (Bávaro)","Personal Trainer","Básica",1484.00,1055.00,5,Activo,13,8
TRX-RD-9616,2025-11-06,011-2805876-3,"Nicole Rosario Reyes","Santo Domingo Este (Zona Oriental)","Membresías","Básica",1690.00,1377.00,11,Activo,6,8
TRX-RD-9640,2025-11-06,031-0815783-9,"Nicole Peña Rodríguez","Punta Cana (Bávaro)","Membresías","Básica",1690.00,950.00,6,Activo,17,8
TRX-RD-9643,2025-11-06,037-7274299-9,"Juan Díaz Rodríguez","Santo Domingo Este (Zona Oriental)","Clases Guiadas","Básica",956.00,1358.00,8,Activo,13,7
TRX-RD-9660,2025-11-06,011-0803242-4,"Laura Gómez Ventura","Santiago (Los Jardines)","Personal Trainer","VIP",1491.00,2719.00,12,Activo,13,9
TRX-RD-9752,2025-11-06,002-9773654-8,"Ramón Guzmán García","Santo Domingo (Piantini)","Tienda Deportiva","VIP",2008.00,2398.00,14,Activo,13,8
TRX-RD-9789,2025-11-06,402-2759002-9,"Carmen Gómez Castillo","Santo Domingo (Piantini)","Membresías","Premium",2690.00,1966.00,8,Activo,10,7
TRX-RD-9797,2025-11-06,037-5296970-3,"Rosa Sánchez Reyes","Punta Cana (Bávaro)","Membresías","Premium",2690.00,1522.00,10,Activo,7,6
TRX-RD-9829,2025-11-06,402-0044725-4,"Nicole Rosario Castillo","Santo Domingo (Piantini)","Clases Guiadas","VIP",899.00,2318.00,9,Activo,11,8
TRX-RD-9835,2025-11-06,002-7118342-8,"Alejandro Paulino Ventura","Puerto Plata Club","Membresías","Básica",1690.00,1198.00,12,Activo,7,7
TRX-RD-9849,2025-11-06,402-7258683-1,"Yudelka Jiménez Peña","Punta Cana (Bávaro)","Tienda Deportiva","Básica",1404.00,960.00,5,Activo,12,7
TRX-RD-9850,2025-11-06,037-9856364-3,"Pedro Rosario Rosario","Santo Domingo Este (Zona Oriental)","Membresías","Básica",1690.00,1322.00,13,Activo,18,7
TRX-RD-9889,2025-11-06,031-9570833-8,"Gabriel Ventura Gómez","Santiago (Los Jardines)","Membresías","Premium",2690.00,1675.00,5,Activo,11,9
TRX-RD-9902,2025-11-06,002-2682440-7,"María Marte Guzmán","Santo Domingo Este (Zona Oriental)","Membresías","Básica",1690.00,1248.00,13,Activo,6,8
TRX-RD-9928,2025-11-06,031-3353004-2,"Emmanuel Reyes Marte","Santiago (Los Jardines)","Clases Guiadas","Básica",1046.00,1007.00,7,Activo,10,8
TRX-RD-9937,2025-11-06,037-4105850-1,"Rosa Paulino Gómez","Santiago (Los Jardines)","Personal Trainer","Premium",1627.00,1652.00,7,Activo,15,9
TRX-RD-9938,2025-11-06,097-0573763-4,"Pedro Rosario Marte","Santiago (Los Jardines)","Membresías","Básica",1690.00,1277.00,13,Activo,10,7
TRX-RD-9328,2025-11-07,001-4336709-2,"Ana Paulino Jiménez","Santo Domingo Este (Zona Oriental)","Membresías","Básica",1690.00,1162.00,10,Cancelado,14,6
TRX-RD-9389,2025-11-07,001-1088222-2,"Altagracia Rodríguez García","Santiago (Los Jardines)","Personal Trainer","Básica",1548.00,946.00,8,Activo,12,7
TRX-RD-9400,2025-11-07,402-0910953-3,"Miguel Marte Vásquez","Puerto Plata Club","Membresías","Básica",1690.00,1155.00,5,Activo,15,7
TRX-RD-9413,2025-11-07,011-3620797-2,"Francisco Marte Morales","Santo Domingo (Piantini)","Membresías","VIP",4890.00,2664.00,11,Activo,17,8
TRX-RD-9497,2025-11-07,031-8723636-3,"Carolina Cruz Marte","Santo Domingo Este (Zona Oriental)","Personal Trainer","Básica",1519.00,1359.00,14,Activo,14,8
TRX-RD-9522,2025-11-07,001-0742516-7,"Luis Ventura Reyes","Santo Domingo Este (Zona Oriental)","Personal Trainer","Básica",1960.00,1136.00,15,Activo,9,9
TRX-RD-9528,2025-11-07,001-0584045-8,"Johanny Paulino Sánchez","Santo Domingo (Piantini)","Membresías","Premium",2690.00,1818.00,12,Activo,13,8
TRX-RD-9546,2025-11-07,011-8589574-3,"Carlos Guzmán Sánchez","Punta Cana (Bávaro)","Membresías","VIP",4890.00,2413.00,8,Cancelado,16,8
TRX-RD-9582,2025-11-07,097-6767830-4,"Francisco Díaz García","Puerto Plata Club","Membresías","Premium",2690.00,1732.00,4,Activo,17,7
TRX-RD-9586,2025-11-07,402-4204423-4,"Ramón Guzmán Paulino","Santiago (Los Jardines)","Membresías","Básica",1690.00,1178.00,9,Activo,15,7
TRX-RD-9615,2025-11-07,402-7419040-0,"Manuel Morales Martínez","Santiago (Los Jardines)","Clases Guiadas","VIP",1005.00,2232.00,14,Activo,8,9
TRX-RD-9622,2025-11-07,011-9238115-8,"Pedro Rosario Sánchez","Santiago (Los Jardines)","Membresías","Básica",1690.00,1324.00,13,Activo,14,9
TRX-RD-9641,2025-11-07,011-9824525-8,"José Sánchez Marte","Santo Domingo (Piantini)","Membresías","Premium",2690.00,1765.00,11,Activo,7,7
TRX-RD-9688,2025-11-07,001-1398005-6,"José Morales Paulino","Punta Cana (Bávaro)","Membresías","Premium",2690.00,1722.00,9,Activo,12,8
TRX-RD-9696,2025-11-07,031-5457306-1,"Carlos Paulino Marte","Punta Cana (Bávaro)","Personal Trainer","Básica",1273.00,1200.00,15,Activo,15,8
TRX-RD-9706,2025-11-07,031-3994908-9,"Genesis Martínez Pérez","Santo Domingo (Piantini)","Personal Trainer","VIP",1395.00,2456.00,12,Activo,11,7
TRX-RD-9720,2025-11-07,031-7085259-8,"Carmen Díaz Rosario","Santiago (Los Jardines)","Membresías","Premium",2690.00,1695.00,11,Activo,10,10
TRX-RD-9736,2025-11-07,011-1417102-6,"María Morales Morales","Santo Domingo Este (Zona Oriental)","Membresías","Básica",1690.00,1084.00,14,Activo,12,8
TRX-RD-9764,2025-11-07,011-0266902-3,"Genesis Castillo Peña","Santo Domingo (Piantini)","Membresías","VIP",4890.00,2620.00,14,Activo,14,9
TRX-RD-9821,2025-11-07,031-3993669-8,"Carolina Vásquez Pérez","Punta Cana (Bávaro)","Personal Trainer","Premium",1528.00,1428.00,8,Activo,10,10
TRX-RD-9847,2025-11-07,002-4563876-2,"Rosa Reyes Peña","Puerto Plata Club","Personal Trainer","Básica",1646.00,1081.00,11,Activo,12,7
TRX-RD-9899,2025-11-07,002-4726579-6,"Emmanuel Paulino Jiménez","Punta Cana (Bávaro)","Membresías","Básica",1690.00,1176.00,8,Activo,12,8
TRX-RD-9934,2025-11-07,001-2331035-1,"Rosa Vásquez Peña","Santiago (Los Jardines)","Membresías","Premium",2690.00,1609.00,14,Activo,10,8
TRX-RD-9943,2025-11-07,002-3241056-3,"Carolina Sánchez Paulino","Santo Domingo (Piantini)","Personal Trainer","Básica",1499.00,1438.00,4,Cancelado,10,9
TRX-RD-9974,2025-11-07,001-7706644-6,"Joan Marte Santana","Santo Domingo Este (Zona Oriental)","Membresías","Básica",1690.00,1596.00,11,Activo,13,9
TRX-RD-9335,2025-11-08,402-5436022-1,"Stephanie Marte Paulino","Santiago (Los Jardines)","Tienda Deportiva","Básica",1702.00,1136.00,14,Activo,6,8
TRX-RD-9348,2025-11-08,011-2093698-2,"Miguel Ventura Guzmán","Santo Domingo Este (Zona Oriental)","Membresías","Básica",1690.00,1283.00,12,Activo,12,9
TRX-RD-9384,2025-11-08,402-9497962-6,"Juan Sánchez Ventura","Santo Domingo Este (Zona Oriental)","Clases Guiadas","Premium",1100.00,1775.00,11,Activo,15,10
TRX-RD-9434,2025-11-08,001-4914206-9,"Gabriel Díaz Reyes","Santiago (Los Jardines)","Membresías","Premium",2690.00,1504.00,15,Activo,17,9
TRX-RD-9453,2025-11-08,001-9801258-5,"Johanny Pérez Marte","Santiago (Los Jardines)","Membresías","Básica",1690.00,1140.00,4,Activo,12,8
TRX-RD-9465,2025-11-08,011-2564054-8,"Pedro García Reyes","Puerto Plata Club","Membresías","Premium",2690.00,1702.00,13,Activo,16,9
TRX-RD-9473,2025-11-08,011-2335632-9,"Luisa Rosario Jiménez","Santiago (Los Jardines)","Clases Guiadas","Básica",1017.00,1055.00,13,Activo,12,8
TRX-RD-9482,2025-11-08,031-3445475-4,"Luis Rodríguez Morales","Punta Cana (Bávaro)","Membresías","Premium",2690.00,1471.00,14,Activo,12,9
TRX-RD-9491,2025-11-08,031-1874374-3,"Gabriel Martínez Pérez","Santo Domingo Este (Zona Oriental)","Clases Guiadas","Básica",1088.00,1181.00,8,Activo,5,7
TRX-RD-9495,2025-11-08,037-5690806-1,"Miguel Cruz Pérez","Santo Domingo (Piantini)","Membresías","VIP",4890.00,2289.00,10,Activo,10,9
TRX-RD-9501,2025-11-08,402-9933288-8,"Carmen Peña Díaz","Santiago (Los Jardines)","Membresías","Premium",2690.00,1344.00,9,Activo,10,8
TRX-RD-9513,2025-11-08,037-2679702-4,"Rafael Castillo Peña","Santo Domingo (Piantini)","Membresías","Básica",1690.00,1274.00,12,Activo,8,8
TRX-RD-9520,2025-11-08,011-1679631-7,"Laura Gómez Paulino","Santiago (Los Jardines)","Personal Trainer","Premium",1503.00,1581.00,11,Activo,12,9
TRX-RD-9590,2025-11-08,097-0213742-4,"Kelvin Castillo Díaz","Santiago (Los Jardines)","Personal Trainer","Básica",1545.00,1434.00,14,Activo,10,9
TRX-RD-9620,2025-11-08,402-4161120-7,"Carlos Vásquez Peña","Santo Domingo (Piantini)","Membresías","Premium",2690.00,1665.00,10,Cancelado,12,8
TRX-RD-9621,2025-11-08,037-8021183-9,"Miguel Pérez Rodríguez","Santiago (Los Jardines)","Membresías","Premium",2690.00,1509.00,8,Activo,11,7
TRX-RD-9662,2025-11-08,011-2788001-9,"Ramón Ventura Reyes","Santo Domingo (Piantini)","Personal Trainer","VIP",1405.00,2662.00,13,Activo,11,8
TRX-RD-9723,2025-11-08,002-4145283-8,"Stephanie Martínez Rodríguez","Punta Cana (Bávaro)","Personal Trainer","Básica",1390.00,1446.00,10,Cancelado,12,9
TRX-RD-9735,2025-11-08,002-8357825-0,"Laura Cruz Ventura","Puerto Plata Club","Personal Trainer","Premium",1586.00,1794.00,12,Activo,8,10
TRX-RD-9759,2025-11-08,037-7381306-2,"Carmen Gómez Martínez","Punta Cana (Bávaro)","Membresías","Premium",2690.00,1895.00,10,Activo,7,8
TRX-RD-9765,2025-11-08,037-0024297-1,"Pedro Guzmán Vásquez","Santo Domingo (Piantini)","Membresías","VIP",4890.00,2327.00,17,Activo,11,8
TRX-RD-9774,2025-11-08,402-1090617-4,"Ramón Peña Rodríguez","Puerto Plata Club","Membresías","VIP",4890.00,2434.00,8,Activo,15,8
TRX-RD-9790,2025-11-08,097-0440943-3,"Juan Ventura Sánchez","Punta Cana (Bávaro)","Membresías","VIP",4890.00,2444.00,8,Activo,9,7
TRX-RD-9803,2025-11-08,001-0197774-2,"Stephanie Peña Ventura","Santo Domingo (Piantini)","Membresías","VIP",4890.00,2497.00,10,Activo,14,8
TRX-RD-9815,2025-11-08,037-4771277-0,"Johanny Santana Santana","Santiago (Los Jardines)","Membresías","Básica",1690.00,1270.00,8,Activo,10,7
TRX-RD-9831,2025-11-08,402-6753909-2,"Rosa Gómez Ventura","Santo Domingo Este (Zona Oriental)","Membresías","Básica",1690.00,1429.00,8,Activo,17,8
TRX-RD-9915,2025-11-08,001-4699582-4,"Emmanuel Pérez Martínez","Santo Domingo (Piantini)","Personal Trainer","Premium",1399.00,1485.00,13,Activo,11,8
TRX-RD-9308,2025-11-09,402-6032335-3,"Rosa Pérez Martínez","Santo Domingo (Piantini)","Personal Trainer","VIP",1425.00,2308.00,11,Activo,11,6
TRX-RD-9324,2025-11-09,002-7106673-0,"Emmanuel Santana Paulino","Santiago (Los Jardines)","Membresías","Premium",2690.00,1582.00,12,Activo,9,6
TRX-RD-9326,2025-11-09,002-7106673-0,"Emmanuel Santana Paulino","Santiago (Los Jardines)","Clases Guiadas","Premium",1060.00,1582.00,12,Activo,9,6
TRX-RD-9334,2025-11-09,402-5436022-1,"Stephanie Marte Paulino","Santiago (Los Jardines)","Clases Guiadas","Básica",656.00,1136.00,14,Activo,6,8
TRX-RD-9356,2025-11-09,037-1324151-5,"Carlos Reyes Martínez","Puerto Plata Club","Membresías","Premium",2690.00,1887.00,14,Activo,8,8
TRX-RD-9383,2025-11-09,402-9497962-6,"Juan Sánchez Ventura","Santo Domingo Este (Zona Oriental)","Personal Trainer","Premium",1301.00,1775.00,11,Activo,15,10
TRX-RD-9419,2025-11-09,002-0939135-8,"Stephanie Guzmán Morales","Santiago (Los Jardines)","Personal Trainer","Básica",1259.00,1115.00,11,Activo,9,9
TRX-RD-9438,2025-11-09,002-6952256-1,"Nicole Santana Reyes","Santo Domingo (Piantini)","Tienda Deportiva","VIP",2136.00,2640.00,13,Activo,13,8
TRX-RD-9444,2025-11-09,031-5697088-5,"Altagracia Paulino Castillo","Santo Domingo (Piantini)","Membresías","VIP",4890.00,2503.00,11,Activo,10,8
TRX-RD-9456,2025-11-09,002-8779724-5,"Carmen Gómez Jiménez","Santiago (Los Jardines)","Personal Trainer","Premium",1223.00,1637.00,11,Activo,7,8
TRX-RD-9486,2025-11-09,001-9152930-4,"María Díaz Morales","Santo Domingo (Piantini)","Membresías","Premium",2690.00,1749.00,14,Activo,11,8
TRX-RD-9512,2025-11-09,402-0381126-6,"María Castillo Díaz","Santiago (Los Jardines)","Membresías","Básica",1690.00,916.00,11,Activo,10,7
TRX-RD-9514,2025-11-09,037-2679702-4,"Rafael Castillo Peña","Santo Domingo (Piantini)","Personal Trainer","Básica",1675.00,1274.00,12,Activo,8,8
TRX-RD-9530,2025-11-09,037-8528078-9,"Carmen Rodríguez Vásquez","Santo Domingo Este (Zona Oriental)","Membresías","Básica",1690.00,1505.00,8,Activo,7,8
TRX-RD-9543,2025-11-09,037-8163497-1,"Carolina Marte Reyes","Santo Domingo (Piantini)","Membresías","VIP",4890.00,2270.00,10,Activo,9,8
TRX-RD-9557,2025-11-09,097-7940625-6,"Carlos Reyes Rosario","Santo Domingo (Piantini)","Membresías","VIP",4890.00,2633.00,9,Activo,13,8
TRX-RD-9601,2025-11-09,031-7501314-7,"Gabriel Ventura Vásquez","Santo Domingo (Piantini)","Membresías","VIP",4890.00,2312.00,8,Activo,8,7
TRX-RD-9606,2025-11-09,031-6302745-5,"Luisa Cruz García","Santo Domingo Este (Zona Oriental)","Membresías","Básica",1690.00,1192.00,14,Activo,7,8
TRX-RD-9625,2025-11-09,011-4990913-5,"Luis Sánchez Díaz","Santo Domingo (Piantini)","Membresías","VIP",4890.00,2605.00,10,Activo,8,9
TRX-RD-9626,2025-11-09,002-6804390-8,"Alejandro Morales Ventura","Santiago (Los Jardines)","Membresías","Básica",1690.00,1291.00,11,Activo,7,7
TRX-RD-9627,2025-11-09,002-6804390-8,"Alejandro Morales Ventura","Santiago (Los Jardines)","Personal Trainer","Básica",1757.00,1291.00,11,Activo,7,7
TRX-RD-9630,2025-11-09,011-7420481-6,"Ramón Reyes García","Santo Domingo Este (Zona Oriental)","Membresías","Básica",1690.00,1608.00,11,Activo,11,8
TRX-RD-9631,2025-11-09,031-1608619-4,"Joan Díaz Rodríguez","Santo Domingo (Piantini)","Membresías","Básica",1690.00,1531.00,12,Activo,11,8
TRX-RD-9649,2025-11-09,011-6197242-5,"Ramón Pérez Rosario","Santo Domingo (Piantini)","Membresías","Básica",1690.00,1064.00,9,Activo,8,8
TRX-RD-9673,2025-11-09,011-2999115-2,"Yamilka Jiménez Peña","Santo Domingo (Piantini)","Clases Guiadas","Básica",1048.00,1390.00,13,Activo,9,7
TRX-RD-9691,2025-11-09,031-0115665-5,"Altagracia Vásquez Castillo","Santiago (Los Jardines)","Clases Guiadas","Básica",971.00,1249.00,8,Activo,11,8
TRX-RD-9710,2025-11-09,001-1274666-4,"Kelvin Marte Guzmán","Santiago (Los Jardines)","Membresías","Premium",2690.00,1496.00,10,Activo,13,7
TRX-RD-9726,2025-11-09,037-7192562-9,"Genesis Ventura Paulino","Punta Cana (Bávaro)","Membresías","Básica",1690.00,1030.00,13,Activo,10,7
TRX-RD-9733,2025-11-09,031-0979907-6,"Yamilka Peña Sánchez","Puerto Plata Club","Tienda Deportiva","VIP",1694.00,2596.00,8,Activo,9,9
TRX-RD-9746,2025-11-09,031-7136987-3,"Emmanuel Morales Castillo","Santo Domingo (Piantini)","Membresías","VIP",4890.00,2343.00,9,Activo,12,8
TRX-RD-9778,2025-11-09,031-9583417-5,"Alejandro Cruz Vásquez","Santiago (Los Jardines)","Membresías","Premium",2690.00,1421.00,12,Activo,15,6
TRX-RD-9784,2025-11-09,097-1755408-4,"Carolina Paulino Marte","Santo Domingo Este (Zona Oriental)","Membresías","Premium",2690.00,1360.00,5,Activo,10,9
TRX-RD-9798,2025-11-09,037-5296970-3,"Rosa Sánchez Reyes","Punta Cana (Bávaro)","Clases Guiadas","Premium",930.00,1522.00,10,Activo,7,6
TRX-RD-9818,2025-11-09,097-4316545-9,"José Sánchez García","Punta Cana (Bávaro)","Membresías","Básica",1690.00,1229.00,9,Activo,7,9
TRX-RD-9856,2025-11-09,097-3249981-0,"Manuel Reyes Rosario","Puerto Plata Club","Membresías","Básica",1690.00,1486.00,10,Cancelado,12,8
TRX-RD-9875,2025-11-09,031-0544898-3,"Miguel Martínez Jiménez","Santo Domingo Este (Zona Oriental)","Clases Guiadas","Premium",1066.00,1940.00,7,Activo,9,7
TRX-RD-9890,2025-11-09,037-6341494-7,"Juan Guzmán García","Santiago (Los Jardines)","Membresías","Básica",1690.00,1478.00,8,Activo,12,8
TRX-RD-9911,2025-11-09,002-8546073-9,"Altagracia García Ventura","Punta Cana (Bávaro)","Membresías","Básica",1690.00,1224.00,10,Activo,16,7
TRX-RD-9932,2025-11-09,011-4532392-7,"Gabriel Marte Vásquez","Santo Domingo Este (Zona Oriental)","Personal Trainer","Premium",1291.00,1474.00,14,Activo,14,7
TRX-RD-9951,2025-11-09,031-1342744-1,"Patricia Pérez Díaz","Puerto Plata Club","Membresías","Básica",1690.00,1141.00,11,Activo,10,8
